"type_2","type_3","id","dob","country","head_of_org","revenue","last_edited_by","last_edited_date","date_added","raw_source","algorithm"
"Organization","Company","Sparks and Sons",NA,"Oceanus","Joseph Yoder",21866.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Sparks Inc",NA,"Oceanus","Marc Goncalves-Berthelot",9856.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Sparks, Spencer and Garcia",NA,"Mawalara","Delia Arroyo Arteaga",4819.16,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Sparks-Roman",NA,"Oceanus","Sig. Ippazio Rossellini",51183.59,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Spears and Sons",NA,"Mawalara","Odette du Robert",83366.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Spears-Brown",NA,"Novarctica","Esther Botello Reyes",8237703.66,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Spears-Miller",NA,"Galduzim","Thomas Menard-Guyot",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Spencer and Sons",NA,"Oceanus","Laurent Leroux de la Faivre",12479.4,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Spencer LLC",NA,"Naraliket","Fausto Correr",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Spencer, Cohen and Ramirez",NA,"Rosvandor","Dylan Andrews",12665898.36,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Spencer, Espinoza and Escobar",NA,"Oceanus","Kristin Torres",5646.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Spencer, Morgan and Diaz",NA,"Arvaros","Victor Pierre de la Grondin",183881.35,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","FishingCompany","Spencer, Richards and Wilson",NA,"Oceanus","Andrea Blake",91566.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Spencer, Torres and Newton",NA,"Valtalmo","Daniel Ollivier",670483.16,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Spencer-Hoffman",NA,"Naraliket","Michaela Rush",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stafford Inc",NA,"Oceanus","Ida Gabbana",26066.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stafford Ltd",NA,"Oceanus","Nathalie Gautier",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stafford PLC",NA,"Naraliket","Aurore de la Rousset",41542564.01,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stafford, Campos and Fisher",NA,"Quornova","Flora Romagnoli",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stafford, Fisher and Avila",NA,"Naraliket","Catalina Vázquez Salazar",227815.39,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stafford-Bird",NA,"Mawalara","Dott. Sante Munari",6498.51,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stafford-Lambert",NA,"Naraliket","María Eugenia Elena Brito",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stafford-Lewis",NA,"Naraliket","Gilles-Alfred Louis",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stanley, Day and Ferrell",NA,"Oceanus","Deanna Durham",5726.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stanley, Miller and Whitehead",NA,"Kondarica","Ernesto Abraham Guevara Enríquez",4125934.05,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stanley-Cantu",NA,"Quornova","Ronald Price",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stanley-Schaefer",NA,"Mawalara","Elijah Randolph",10805.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stanley-Webb",NA,"Oceanus","Jenna Blake DDS",28899.42,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stark Inc",NA,"Oceanus","Patricio Brito",6826.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Steele and Sons",NA,"Mawalara","Clémence Duval",7216.06,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Steele Group",NA,"Mawalara","Ángela Lorenzo Casárez",4985.02,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Steele Inc",NA,"Mawalara","Felicia King",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","FishingCompany","Steele PLC",NA,"Khamposa","Jordan Hensley",657105.44,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Steele, Arnold and Dean",NA,"Oceanus","Grégoire de la Maillot",10890.75,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Steele, Oneill and Gordon",NA,"Oceanus","Noël Lecomte",100991.61,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stein Group",NA,"Oceanus","Wilfrido Ojeda Alvarado",13084.84,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stein LLC",NA,"Naraliket","Connie Wolfe",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stein Ltd",NA,"Oceanus","Audrey Pasquier",15496.43,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stein, Kirby and Reed",NA,"Naraliket","Patricia Traore",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stein, Taylor and Williams",NA,"Isla Solmar","Laureano Mennea",63766.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stein, Wallace and Velazquez",NA,"Mawalara","Daniela Felix Gamboa Roque",181160.08,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stephens Inc",NA,"Calabrand","Esteban Miriam Ortega",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stephens LLC",NA,"Mawalara","Costanzo Toselli",598127.99,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stephens Ltd",NA,"Faraluna","Frédérique Roux",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stephens PLC",NA,"Isla Solmar","Auguste Loiseau",9548.02,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stephens, Jones and Ryan",NA,"Oceanus","Rodrigo Celia Beltrán Cedillo",49470.34,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stephens, Stone and Johnston",NA,"Naraliket","Tiffany Clark",5106.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stephens-Johnson",NA,"Naraliket","Leone Pisani",7840.62,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stephens-Lopez",NA,"Imazam","Dott. Adamo Napolitano",898345.22,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stephens-Miller",NA,"Uzifrica","Rodolfo Sisneros de Anda",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stephenson Group",NA,"Isla Solmar","Mary Taylor",25102.31,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stephenson Ltd",NA,"Oceanus","Isaac Thibault",43625.98,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stephenson-Blake",NA,"Oceanus","Nicholas Carpenter",5026.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stephens-Rivera",NA,"Oceanus","Luc Wagner",20942.81,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stephens-Thompson",NA,"Oceanus","Antonella Comboni",9386.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stevens Group",NA,"Brindisola","Jacqueline Combs",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stevens PLC",NA,"Mawalara","Steven Stewart",8208.07,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stevens, Bailey and Garrett",NA,"Galduzim","Catherine Gallet de Moreno",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stevens, Harris and Ritter",NA,"Oceanus","Sarah Castillo",8166.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stevens, Hoffman and French",NA,"Oceanus","Delia Linda Sevilla Zavala",4796.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","FishingCompany","Stevens, Howell and Mitchell",NA,"Oceanus","Francesca Segrè",24508.95,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stevens, Rose and Skinner",NA,"Oceanus","Ottavio Giannotti",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stevens-Durham",NA,"Oceanus","Dr. Renato Llamas",101021.07,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stevens-Johnston",NA,"Thessalandia","Aimé Dumont",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stevenson Ltd",NA,"Talandria","Michael Young",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","LogisticsCompany","Stevenson PLC",NA,"Oceanus","Juliette Rodriguez-Le Gall",10202.79,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stevenson, Jarvis and Fry",NA,"Oceanus","Shirley Mills",19666.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stevenson, Miller and Parks",NA,"Calabrand","Mr. Robert Nguyen",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stevenson, Odonnell and Marshall",NA,"Oceanus","Dr. Jennifer Mcmillan",18366.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stevenson, Salinas and Williamson",NA,"Oceanus","Sig.ra Germana Treves",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stevenson, Valentine and Washington",NA,"Isla Solmar","Antonia Pergolesi-Grifeo",33366.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stevenson-Bauer",NA,"Valtalmo","Alex-Antoinette Baudry",57202.32,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stevenson-Bishop",NA,"Isla Solmar","Angelo Micheletti",9577.46,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stevenson-Ferguson",NA,"Isla Solmar","Laurie Medina",6746.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stevenson-Murphy",NA,"Oceanus","Mr. David Lewis",15366.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","FishingCompany","Stevenson-Ortiz",NA,"Isla Solmar","Gianni Metella",125022.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stevens-Sanders",NA,"Valtalmo","Diana Gould",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stevens-Sullivan",NA,"Oceanus","Josette de Regnier",13195.18,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stewart Group",NA,"Oceanus","Adrien-David Ledoux",5106.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stewart Inc",NA,"Arreciviento","Magdalena Gerardo Garay",4996.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stewart LLC",NA,"Mawandia","Roy Pope",80685.21,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stewart Ltd",NA,"Arvaros","Jaqueline Marcos Ceja",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","LogisticsCompany","Stewart, Collins and Short",NA,"Mawalara","Dr. Araceli Espinal",34280.49,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stewart, Hall and Clark",NA,"Mawandia","Jacob Dillon",6508571.49,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stewart, Johnston and Jimenez",NA,"Oceanus","Verónica Florencia Sosa Guajardo",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stewart, Miller and Jacobs",NA,"Naraliket","Ing. Armando Arriaga",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","FishingCompany","Stewart, Perkins and Sanchez",NA,"Mawalara","Jennifer Nelson",40466.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stewart, Rhodes and Davis",NA,"Uzifrica","Paoletta Pelli",13366.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stewart, Robinson and Shaffer",NA,"Isla Solmar","Ing. Paola Regalado",19847.56,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stewart, Skinner and Guerrero",NA,"Arvaros","Patrizia Ajello",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Stewart, Smith and Armstrong",NA,"Oceanus","Fidel Urías",17078.31,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","FishingCompany","Stewart, Tran and Perez",NA,"Lumakari","Alina Pizzo",37666.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
